Trial	datum	FixStart	FixEnd	FixDur
4606308394306925144	09-Nov-2016 18:27:42	3246.67	3383.33	3383
4606308394306925144	09-Nov-2016 18:27:42	3493.33	3793.33	3793
4606308394306925144	09-Nov-2016 18:27:42	3890.00	4020.00	4020
4594672676376510404	09-Nov-2016 18:50:46	6.67	320.00	320
4594672676376510404	09-Nov-2016 18:50:46	366.67	576.67	577
4599478965725405210	09-Nov-2016 18:50:38	3.33	863.33	863
4599478965725405210	09-Nov-2016 18:50:38	923.33	1213.33	1213
4599478965725405210	09-Nov-2016 18:50:38	1293.33	1906.67	1907
4599478965725405210	09-Nov-2016 18:50:38	2073.33	2296.67	2297
4599478965725405210	09-Nov-2016 18:50:38	2400.00	2750.00	2750
4599478965725405210	09-Nov-2016 18:50:38	2833.33	3066.67	3067
4599478965725405210	09-Nov-2016 18:50:38	3130.00	3520.00	3520
4599478965725405210	09-Nov-2016 18:50:38	3693.33	4010.00	4010
4604139719170034467	09-Nov-2016 18:51:30	3.33	406.67	407
4604139719170034467	09-Nov-2016 18:51:30	456.67	790.00	790
4604139719170034467	09-Nov-2016 18:51:30	856.67	1466.67	1467
4604139719170034467	09-Nov-2016 18:51:30	1563.33	1883.33	1883
4604139719170034467	09-Nov-2016 18:51:30	2376.67	2726.67	2727
4604139719170034467	09-Nov-2016 18:51:30	2790.00	3033.33	3033
4604139719170034467	09-Nov-2016 18:51:30	3110.00	3380.00	3380
4604139719170034467	09-Nov-2016 18:51:30	3433.33	3896.67	3897
4604139719170034467	09-Nov-2016 18:51:30	3976.67	4023.33	4023
4604210403808200812	09-Nov-2016 18:03:32	63.33	440.00	440
4604210403808200812	09-Nov-2016 18:03:32	520.00	633.33	633
4604210403808200812	09-Nov-2016 18:03:32	690.00	710.00	710
4604210403808200812	09-Nov-2016 18:03:32	790.00	856.67	857
4604210403808200812	09-Nov-2016 18:03:32	1486.67	1570.00	1570
4601316977752404070	09-Nov-2016 18:31:10	0.00	450.00	450
4601316977752404070	09-Nov-2016 18:31:10	593.33	1083.33	1083
4601316977752404070	09-Nov-2016 18:31:10	1163.33	1383.33	1383
4601316977752404070	09-Nov-2016 18:31:10	1433.33	1496.67	1497
4601316977752404070	09-Nov-2016 18:31:10	1590.00	1676.67	1677
4601316977752404070	09-Nov-2016 18:31:10	1780.00	2163.33	2163
4601316977752404070	09-Nov-2016 18:31:10	2250.00	2386.67	2387
4601316977752404070	09-Nov-2016 18:31:10	2490.00	2810.00	2810
4601316977752404070	09-Nov-2016 18:31:10	2870.00	3136.67	3137
4601316977752404070	09-Nov-2016 18:31:10	3330.00	3953.33	3953
4597336228051713444	09-Nov-2016 18:29:52	3.33	4023.33	4023
4598654824402790378	09-Nov-2016 18:41:02	36.67	1023.33	1023
4598654824402790378	09-Nov-2016 18:41:02	1063.33	1240.00	1240
4598654824402790378	09-Nov-2016 18:41:02	1286.67	1676.67	1677
4598654824402790378	09-Nov-2016 18:41:02	2323.33	2410.00	2410
4598654824402790378	09-Nov-2016 18:41:02	2603.33	2663.33	2663
4598654824402790378	09-Nov-2016 18:41:02	2830.00	2863.33	2863
4598654824402790378	09-Nov-2016 18:41:02	3190.00	3250.00	3250
4598654824402790378	09-Nov-2016 18:41:02	3420.00	3523.33	3523
4602802982570082563	09-Nov-2016 18:48:02	146.67	1373.33	1373
4602802982570082563	09-Nov-2016 18:48:02	1553.33	1633.33	1633
4602802982570082563	09-Nov-2016 18:48:02	1696.67	2280.00	2280
4602802982570082563	09-Nov-2016 18:48:02	2466.67	2543.33	2543
4602802982570082563	09-Nov-2016 18:48:02	2583.33	2816.67	2817
4602802982570082563	09-Nov-2016 18:48:02	3086.67	3173.33	3173
4602802982570082563	09-Nov-2016 18:48:02	3220.00	3433.33	3433
4602802982570082563	09-Nov-2016 18:48:02	3493.33	3883.33	3883
4605178840346279931	09-Nov-2016 18:28:24	0.00	363.33	363
4605178840346279931	09-Nov-2016 18:28:24	430.00	656.67	657
4605178840346279931	09-Nov-2016 18:28:24	703.33	1326.67	1327
4605178840346279931	09-Nov-2016 18:28:24	1500.00	1803.33	1803
4605178840346279931	09-Nov-2016 18:28:24	1856.67	2173.33	2173
4605178840346279931	09-Nov-2016 18:28:24	2210.00	2600.00	2600
4605178840346279931	09-Nov-2016 18:28:24	2633.33	3106.67	3107
4605178840346279931	09-Nov-2016 18:28:24	3346.67	3603.33	3603
4594928360678469484	09-Nov-2016 18:42:30	6.67	450.00	450
4594928360678469484	09-Nov-2016 18:42:30	523.33	923.33	923
4594928360678469484	09-Nov-2016 18:42:30	976.67	1273.33	1273
4594928360678469484	09-Nov-2016 18:42:30	1336.67	1653.33	1653
4594928360678469484	09-Nov-2016 18:42:30	2126.67	2560.00	2560
4594928360678469484	09-Nov-2016 18:42:30	2643.33	2846.67	2847
4594928360678469484	09-Nov-2016 18:42:30	2956.67	3360.00	3360
4594928360678469484	09-Nov-2016 18:42:30	3470.00	3636.67	3637
4594928360678469484	09-Nov-2016 18:42:30	3690.00	3973.33	3973
4605634162476084938	09-Nov-2016 18:02:44	0.00	526.67	527
4605634162476084938	09-Nov-2016 18:02:44	573.33	1463.33	1463
4605634162476084938	09-Nov-2016 18:02:44	1570.00	2103.33	2103
4605634162476084938	09-Nov-2016 18:02:44	2236.67	2393.33	2393
4605634162476084938	09-Nov-2016 18:02:44	3296.67	3696.67	3697
4605634162476084938	09-Nov-2016 18:02:44	3783.33	4023.33	4023
4603870829882765927	09-Nov-2016 18:46:56	0.00	393.33	393
4603870829882765927	09-Nov-2016 18:46:56	426.67	690.00	690
4603870829882765927	09-Nov-2016 18:46:56	733.33	783.33	783
4603870829882765927	09-Nov-2016 18:46:56	840.00	973.33	973
4606051062123007939	09-Nov-2016 17:18:12	0.00	296.67	297
4606051062123007939	09-Nov-2016 17:18:12	353.33	573.33	573
4606051062123007939	09-Nov-2016 17:18:12	606.67	1450.00	1450
4606051062123007939	09-Nov-2016 17:18:12	1510.00	1846.67	1847
4606051062123007939	09-Nov-2016 17:18:12	1876.67	2676.67	2677
4606051062123007939	09-Nov-2016 17:18:12	2706.67	3310.00	3310
4606051062123007939	09-Nov-2016 17:18:12	3550.00	3846.67	3847
4606051062123007939	09-Nov-2016 17:18:12	3870.00	3993.33	3993
4606990886893787559	09-Nov-2016 18:22:58	30.00	336.67	337
4606990886893787559	09-Nov-2016 18:22:58	390.00	590.00	590
4606990886893787559	09-Nov-2016 18:22:58	633.33	823.33	823
4606990886893787559	09-Nov-2016 18:22:58	900.00	1456.67	1457
4606990886893787559	09-Nov-2016 18:22:58	1636.67	1826.67	1827
4606990886893787559	09-Nov-2016 18:22:58	1873.33	2246.67	2247
4606990886893787559	09-Nov-2016 18:22:58	2423.33	2716.67	2717
4606990886893787559	09-Nov-2016 18:22:58	2790.00	3183.33	3183
4606990886893787559	09-Nov-2016 18:22:58	3210.00	3926.67	3927
4606990886893787559	09-Nov-2016 18:22:58	3983.33	4020.00	4020
4603240476541109951	09-Nov-2016 18:31:46	0.00	333.33	333
4603240476541109951	09-Nov-2016 18:31:46	386.67	773.33	773
4603240476541109951	09-Nov-2016 18:31:46	800.00	1116.67	1117
4603240476541109951	09-Nov-2016 18:31:46	1176.67	1523.33	1523
4603240476541109951	09-Nov-2016 18:31:46	1576.67	2343.33	2343
4603240476541109951	09-Nov-2016 18:31:46	2526.67	2626.67	2627
4603240476541109951	09-Nov-2016 18:31:46	2693.33	3023.33	3023
4603240476541109951	09-Nov-2016 18:31:46	3430.00	3750.00	3750
4603240476541109951	09-Nov-2016 18:31:46	3796.67	3943.33	3943
4601633675755462972	09-Nov-2016 19:06:06	0.00	393.33	393
4601633675755462972	09-Nov-2016 19:06:06	443.33	713.33	713
4601633675755462972	09-Nov-2016 19:06:06	766.67	1553.33	1553
4601633675755462972	09-Nov-2016 19:06:06	1890.00	2026.67	2027
4601633675755462972	09-Nov-2016 19:06:06	2150.00	2343.33	2343
4601633675755462972	09-Nov-2016 19:06:06	3610.00	3693.33	3693
4601633675755462972	09-Nov-2016 19:06:06	3776.67	3986.67	3987
4593325121671854280	09-Nov-2016 18:27:02	0.00	506.67	507
4593325121671854280	09-Nov-2016 18:27:02	566.67	1903.33	1903
4593325121671854280	09-Nov-2016 18:27:02	2230.00	2280.00	2280
4593325121671854280	09-Nov-2016 18:27:02	2366.67	2736.67	2737
4593325121671854280	09-Nov-2016 18:27:02	2800.00	3060.00	3060
4593325121671854280	09-Nov-2016 18:27:02	3086.67	3693.33	3693
4593325121671854280	09-Nov-2016 18:27:02	3730.00	4013.33	4013
4598721384806770300	09-Nov-2016 18:39:54	0.00	313.33	313
4598721384806770300	09-Nov-2016 18:39:54	356.67	623.33	623
4598721384806770300	09-Nov-2016 18:39:54	680.00	776.67	777
4606710857711835582	09-Nov-2016 18:05:34	76.67	343.33	343
