Trial	datum	FixStart	FixEnd	FixDur
infant_4597189695473504628	30-Jan-2017 13:56:28	3703.33	3956.67	3957
infant_4597189695473504628	30-Jan-2017 13:56:28	4010.00	4026.67	4027
infant_4585561645295970720	30-Jan-2017 12:47:34	3.33	416.67	417
infant_4585561645295970720	30-Jan-2017 12:47:34	703.33	890.00	890
infant_4585561645295970720	30-Jan-2017 12:47:34	946.67	1060.00	1060
infant_4602593155375419546	30-Jan-2017 13:24:16	0.00	343.33	343
infant_4602593155375419546	30-Jan-2017 13:24:16	403.33	533.33	533
infant_4602593155375419546	30-Jan-2017 13:24:16	706.67	730.00	730
infant_4602593155375419546	30-Jan-2017 13:24:16	806.67	840.00	840
infant_4602593155375419546	30-Jan-2017 13:24:16	893.33	1006.67	1007
infant_4595343491140989604	30-Jan-2017 13:22:30	0.00	430.00	430
infant_4595343491140989604	30-Jan-2017 13:22:30	470.00	703.33	703
infant_4595343491140989604	30-Jan-2017 13:22:30	766.67	960.00	960
infant_4595343491140989604	30-Jan-2017 13:22:30	1340.00	1650.00	1650
infant_4595343491140989604	30-Jan-2017 13:22:30	1713.33	2263.33	2263
infant_4595343491140989604	30-Jan-2017 13:22:30	2563.33	2923.33	2923
infant_4595343491140989604	30-Jan-2017 13:22:30	3200.00	3383.33	3383
infant_4595343491140989604	30-Jan-2017 13:22:30	3453.33	3790.00	3790
infant_4595343491140989604	30-Jan-2017 13:22:30	3876.67	4020.00	4020
infant_4606050638313716974	30-Jan-2017 13:46:38	3.33	310.00	310
infant_4606050638313716974	30-Jan-2017 13:46:38	373.33	576.67	577
infant_4586981380364178960	30-Jan-2017 13:46:22	3.33	866.67	867
infant_4586981380364178960	30-Jan-2017 13:46:22	930.00	1210.00	1210
infant_4586981380364178960	30-Jan-2017 13:46:22	1286.67	1896.67	1897
infant_4586981380364178960	30-Jan-2017 13:46:22	2110.00	2296.67	2297
infant_4586981380364178960	30-Jan-2017 13:46:22	2406.67	2743.33	2743
infant_4586981380364178960	30-Jan-2017 13:46:22	2833.33	3060.00	3060
infant_4586981380364178960	30-Jan-2017 13:46:22	3126.67	3516.67	3517
infant_4586981380364178960	30-Jan-2017 13:46:22	3686.67	3996.67	3997
infant_4604530757509485450	30-Jan-2017 13:47:48	0.00	400.00	400
infant_4604530757509485450	30-Jan-2017 13:47:48	460.00	803.33	803
infant_4604530757509485450	30-Jan-2017 13:47:48	856.67	1456.67	1457
infant_4604530757509485450	30-Jan-2017 13:47:48	1560.00	1880.00	1880
infant_4604530757509485450	30-Jan-2017 13:47:48	2433.33	2720.00	2720
infant_4604530757509485450	30-Jan-2017 13:47:48	2796.67	3033.33	3033
infant_4604530757509485450	30-Jan-2017 13:47:48	3093.33	3383.33	3383
infant_4604530757509485450	30-Jan-2017 13:47:48	3433.33	3896.67	3897
infant_4604530757509485450	30-Jan-2017 13:47:48	3966.67	4026.67	4027
infant_4587909092145498128	30-Jan-2017 13:07:26	56.67	433.33	433
infant_4587909092145498128	30-Jan-2017 13:07:26	496.67	753.33	753
infant_4587909092145498128	30-Jan-2017 13:07:26	793.33	1093.33	1093
infant_4587909092145498128	30-Jan-2017 13:07:26	1493.33	1573.33	1573
infant_4606604723864184111	30-Jan-2017 13:26:06	0.00	446.67	447
infant_4606604723864184111	30-Jan-2017 13:26:06	610.00	1073.33	1073
infant_4606604723864184111	30-Jan-2017 13:26:06	1156.67	1673.33	1673
infant_4606604723864184111	30-Jan-2017 13:26:06	1743.33	2156.67	2157
infant_4606604723864184111	30-Jan-2017 13:26:06	2236.67	2386.67	2387
infant_4606604723864184111	30-Jan-2017 13:26:06	2463.33	2810.00	2810
infant_4606604723864184111	30-Jan-2017 13:26:06	2866.67	3240.00	3240
infant_4606604723864184111	30-Jan-2017 13:26:06	3276.67	3950.00	3950
infant_4582105047885543328	30-Jan-2017 13:24:42	3.33	4023.33	4023
infant_4605849449150400922	30-Jan-2017 13:34:56	40.00	1013.33	1013
infant_4605849449150400922	30-Jan-2017 13:34:56	1080.00	1233.33	1233
infant_4605849449150400922	30-Jan-2017 13:34:56	1290.00	1353.33	1353
infant_4605849449150400922	30-Jan-2017 13:34:56	1413.33	1666.67	1667
infant_4605849449150400922	30-Jan-2017 13:34:56	2416.67	2593.33	2593
infant_4605849449150400922	30-Jan-2017 13:34:56	2666.67	2820.00	2820
infant_4605849449150400922	30-Jan-2017 13:34:56	2870.00	3183.33	3183
infant_4605849449150400922	30-Jan-2017 13:34:56	3250.00	3416.67	3417
infant_4605849449150400922	30-Jan-2017 13:34:56	3513.33	3600.00	3600
infant_4584726578059882688	30-Jan-2017 13:42:44	153.33	1366.67	1367
infant_4584726578059882688	30-Jan-2017 13:42:44	1553.33	1630.00	1630
infant_4584726578059882688	30-Jan-2017 13:42:44	1666.67	2270.00	2270
infant_4584726578059882688	30-Jan-2017 13:42:44	2480.00	2543.33	2543
infant_4584726578059882688	30-Jan-2017 13:42:44	2606.67	2816.67	2817
infant_4584726578059882688	30-Jan-2017 13:42:44	3086.67	3166.67	3167
infant_4584726578059882688	30-Jan-2017 13:42:44	3220.00	3430.00	3430
infant_4584726578059882688	30-Jan-2017 13:42:44	3520.00	3880.00	3880
infant_4600063031363831750	30-Jan-2017 13:23:08	3.33	350.00	350
infant_4600063031363831750	30-Jan-2017 13:23:08	430.00	653.33	653
infant_4600063031363831750	30-Jan-2017 13:23:08	703.33	1323.33	1323
infant_4600063031363831750	30-Jan-2017 13:23:08	1496.67	1806.67	1807
infant_4600063031363831750	30-Jan-2017 13:23:08	1853.33	2173.33	2173
infant_4600063031363831750	30-Jan-2017 13:23:08	2206.67	2603.33	2603
infant_4600063031363831750	30-Jan-2017 13:23:08	2643.33	3106.67	3107
infant_4600063031363831750	30-Jan-2017 13:23:08	3370.00	3600.00	3600
infant_4600063031363831750	30-Jan-2017 13:23:08	3836.67	4023.33	4023
infant_4601345468058933046	30-Jan-2017 13:36:10	0.00	440.00	440
infant_4601345468058933046	30-Jan-2017 13:36:10	556.67	923.33	923
infant_4601345468058933046	30-Jan-2017 13:36:10	976.67	1270.00	1270
infant_4601345468058933046	30-Jan-2017 13:36:10	1326.67	1646.67	1647
infant_4601345468058933046	30-Jan-2017 13:36:10	1690.00	2123.33	2123
infant_4601345468058933046	30-Jan-2017 13:36:10	2396.67	2563.33	2563
infant_4601345468058933046	30-Jan-2017 13:36:10	2646.67	2840.00	2840
infant_4601345468058933046	30-Jan-2017 13:36:10	2940.00	3363.33	3363
infant_4601345468058933046	30-Jan-2017 13:36:10	3466.67	3630.00	3630
infant_4601345468058933046	30-Jan-2017 13:36:10	3683.33	3970.00	3970
infant_4597178908827295404	30-Jan-2017 13:06:30	0.00	520.00	520
infant_4597178908827295404	30-Jan-2017 13:06:30	573.33	1463.33	1463
infant_4597178908827295404	30-Jan-2017 13:06:30	1563.33	2103.33	2103
infant_4597178908827295404	30-Jan-2017 13:06:30	2233.33	2393.33	2393
infant_4597178908827295404	30-Jan-2017 13:06:30	3293.33	3686.67	3687
