Trial	datum	FixStart	FixEnd	FixDur
infant_4603403341432416855	07-Nov-2016 14:55:58	0.00	373.33	373
infant_4603403341432416855	07-Nov-2016 14:55:58	426.67	1330.00	1330
infant_4603403341432416855	07-Nov-2016 14:55:58	1413.33	1583.33	1583
infant_4603403341432416855	07-Nov-2016 14:55:58	1660.00	1943.33	1943
infant_4603403341432416855	07-Nov-2016 14:55:58	2010.00	2210.00	2210
infant_4571405475684478848	07-Nov-2016 14:20:00	0.00	1936.67	1937
infant_4571405475684478848	07-Nov-2016 14:20:00	2176.67	2616.67	2617
infant_4571405475684478848	07-Nov-2016 14:20:00	2820.00	3043.33	3043
infant_4571405475684478848	07-Nov-2016 14:20:00	3986.67	4020.00	4020
infant_4575232536834675456	07-Nov-2016 15:25:28	0.00	336.67	337
infant_4575232536834675456	07-Nov-2016 15:25:28	406.67	1513.33	1513
infant_4575232536834675456	07-Nov-2016 15:25:28	1566.67	1683.33	1683
infant_4604445010670075423	07-Nov-2016 14:12:12	0.00	316.67	317
infant_4604445010670075423	07-Nov-2016 14:12:12	356.67	583.33	583
infant_4604445010670075423	07-Nov-2016 14:12:12	630.00	873.33	873
infant_4604445010670075423	07-Nov-2016 14:12:12	926.67	1863.33	1863
infant_4604445010670075423	07-Nov-2016 14:12:12	1926.67	2550.00	2550
infant_4604445010670075423	07-Nov-2016 14:12:12	2583.33	2896.67	2897
infant_4605301303602152811	07-Nov-2016 15:13:08	0.00	1513.33	1513
infant_4605301303602152811	07-Nov-2016 15:13:08	1593.33	1926.67	1927
infant_4605301303602152811	07-Nov-2016 15:13:08	1980.00	2656.67	2657
infant_4605301303602152811	07-Nov-2016 15:13:08	3626.67	4016.67	4017
infant_4602533112537092064	07-Nov-2016 15:15:22	0.00	43.33	43
infant_4602533112537092064	07-Nov-2016 15:15:22	103.33	340.00	340
infant_4602533112537092064	07-Nov-2016 15:15:22	406.67	643.33	643
